Id,SalePrice
1461,126062.03291745651
1462,161572.8999615241
1463,187323.6164094176
1464,198082.7027232493
1465,187231.99119560173
1466,170654.38582587425
1467,176798.36992153837
1468,166457.81474425356
1469,175456.88575071728
1470,124489.84848550455
1471,203513.21139968367
1472,94329.88310713168
1473,100700.5654852793
1474,151424.1925295718
1475,113923.60083876803
1476,403570.46308267035
1477,264938.32303255016
1478,297593.15896184894
1479,282077.30184448266
1480,520183.7061781803
1481,324435.73220006167
1482,208308.40603818567
1483,175922.1657646194
1484,162482.4976155843
1485,171474.47176888154
1486,196491.36879169728
1487,361343.0366548619
1488,235183.84287309516
1489,203019.90570892053
1490,225584.07279010475
1491,184097.82751603305
1492,86724.2820369944
1493,179526.9756063152
1494,299883.4115278077
1495,290061.7313443085
1496,237581.60919631078
1497,180868.78667415128
1498,161209.95660331106
1499,159436.5054809235
1500,153434.27894994387
1501,182452.00439237122
1502,147633.4481026139
1503,316017.71418505383
1504,238394.9290345388
1505,226635.84530680513
1506,190008.60843312962
1507,257853.7973045939
1508,200663.1768719858
1509,165989.73038828123
1510,144501.2570748901
1511,138273.79305859917
1512,164709.4823258651
1513,144889.36527904813
1514,173398.82657093712
1515,199440.39451957925
1516,159225.47448883462
1517,163446.9492055112
1518,126665.79409456588
1519,235214.24679678434
1520,135738.8942998534
1521,138523.9114687845
1522,164761.01008429294
1523,108206.92805616667
1524,125350.18092167113
1525,121464.03536218732
1526,117026.271397054
1527,107085.1338942366
1528,132230.28194492563
1529,148760.02864366403
1530,172130.08485641508
1531,106294.88039663027
1532,98361.8441598527
1533,144969.69197136106
1534,119474.67626228322
1535,161178.02647786122
1536,111164.2496704034
1537,67058.5590232685
1538,164203.56332182582
1539,205974.82993139757
1540,87074.67012453648
1541,144185.29490902135
1542,141266.374477503
1543,229793.9516628691
1544,80627.42258023191
1545,113621.77230195078
1546,128389.06977150982
1547,138327.40588961547
1548,136184.36205610863
1549,115326.047610896
1550,139351.4530901741
1551,107544.5919833979
1552,127420.93347910041
1553,151195.74599555464
1554,113331.14982241667
1555,173662.4307030047
1556,79541.22176993509
1557,101791.3869647714
1558,90184.9999942792
1559,86071.69219026054
1560,134775.67152060583
1561,148634.06793502485
1562,125378.53423451027
1563,119409.40911831087
1564,158960.77964176916
1565,141443.97747485558
1566,236623.7928542432
1567,69370.63585436871
1568,242528.55026371212
1569,152068.73024794806
1570,136580.0498473251
1571,128777.51703393509
1572,154708.13767231227
1573,256253.48383239395
1574,94770.35129502669
1575,223399.78835407595
1576,244975.29167347308
1577,194745.47729514245
1578,144716.33974742828
1579,148851.22864615958
1580,194574.1867380928
1581,151760.04956389146
1582,128805.64948216492
1583,331130.00762775785
1584,232158.17251009625
1585,141034.75780770986
1586,64349.268216517376
1587,95718.46363223167
1588,151421.99084684733
1589,94373.20721902659
1590,134764.79738474384
1591,97665.52535880601
1592,120378.54782963617
1593,132092.51337531797
1594,140491.60998034858
1595,107292.52541850634
1596,234908.31422142725
1597,185512.5217236913
1598,213235.38009513504
1599,173468.36075540344
1600,174160.7257429212
1601,71121.75487025593
1602,116675.91565808367
1603,81952.08766134952
1604,274095.4312835627
1605,247835.52730777705
1606,164420.6000903616
1607,174270.30202303242
1608,214025.69918292685
1609,194997.56428104598
1610,162873.0719785058
1611,136488.65593970558
1612,158906.91187691918
1613,158700.6435489298
1614,120878.69320634929
1615,87073.28048789705
1616,66772.52313664966
1617,86129.2756642589
1618,125966.34724134373
1619,143330.9085053226
1620,160596.2017940799
1621,135697.81966699843
1622,139137.7029991489
1623,286795.3763686464
1624,221890.00963319096
1625,118863.78029379634
1626,158872.88520659847
1627,189649.89073710243
1628,274315.79151725676
1629,182861.1855465624
1630,381051.07667481946
1631,219488.19730361382
1632,246549.94710898848
1633,166145.37459612254
1634,189648.76093197253
1635,180189.68101944134
1636,150355.21733269334
1637,180926.41671445614
1638,186740.60769511724
1639,179924.58808828372
1640,258987.16216996257
1641,174725.83085249824
1642,221876.52847204581
1643,218564.05671725018
1644,232467.30892639302
1645,184210.13688888968
1646,157702.06282162174
1647,156448.79587865638
1648,127103.34794737975
1649,138389.04122710624
1650,112607.44842566087
1651,123476.94182892574
1652,94099.91796510376
1653,94879.33731606175
1654,148608.98762961882
1655,141166.85116207923
1656,144316.11406746268
1657,150871.3434997697
1658,143590.8859820506
1659,121593.03346009718
1660,155745.61166714667
1661,486710.52263799054
1662,410536.9522242409
1663,401282.4969445276
1664,495785.5847675883
1665,328174.65377322107
1666,332015.9862808038
1667,399241.6070514461
1668,352911.81007370434
1669,300009.16102666303
1670,359046.54088880867
1671,260249.28407412433
1672,539975.4388023469
1673,303373.8506802246
1674,254878.17506414207
1675,190155.58041395436
1676,194840.63997303275
1677,215881.1180083656
1678,495372.0672018856
1679,424326.2652001062
1680,342206.3877231375
1681,265972.28005261684
1682,303581.72611407563
1683,174906.0317309961
1684,165074.43019716296
1685,171725.9790361407
1686,170563.11097473837
1687,161948.1775460241
1688,187909.73193383784
1689,188659.17457066037
1690,184230.97465839513
1691,171807.15535028384
1692,273938.1128394614
1693,161426.6907248404
1694,182279.5127541397
1695,170351.35205610126
1696,273201.67211257387
1697,177671.61532049917
1698,374791.29686215473
1699,341151.3909727511
1700,250493.82139903147
1701,261957.4530409743
1702,265464.97200559534
1703,259292.24720264442
1704,301627.26952866826
1705,235967.1425625118
1706,466213.57535089785
1707,223517.92285597514
1708,208268.92934652054
1709,275489.7782890353
1710,232760.71843326127
1711,259081.6940884089
1712,264888.78064298315
1713,270577.2605382304
1714,220565.2204596181
1715,208555.46733941237
1716,199186.47909856122
1717,173677.42236561736
1718,129811.227374627
1719,194383.02621665134
1720,246801.05612207056
1721,166836.93190731513
1722,121653.69512637053
1723,152914.30970534074
1724,215853.50993578718
1725,242320.6121101548
1726,192352.28786263915
1727,161117.74044906348
1728,176244.48731916398
1729,163847.65982135726
1730,168203.92208806635
1731,122180.74362947313
1732,132077.9518206908
1733,117039.80158407017
1734,119815.0687778348
1735,128843.83053310582
1736,114836.50349080302
1737,354396.31759904046
1738,211700.3417884642
1739,275160.33074897004
1740,232440.81197693388
1741,198602.11403914593
1742,172463.649276396
1743,174574.61243523064
1744,307282.8472176085
1745,211043.61103369325
1746,199404.63346601717
1747,216212.5233108022
1748,226698.48477637907
1749,148897.74204989514
1750,126155.70041758011
1751,231785.54154335402
1752,117716.09768007885
1753,134469.58654176805
1754,188809.60675055013
1755,169296.41013181978
1756,133061.43401721917
1757,125000.76037747684
1758,139972.03285159473
1759,161146.9339664663
1760,162864.81324253345
1761,133181.2442714355
1762,170814.84401335308
1763,175552.14176854517
1764,115329.91424878857
1765,168456.36448976476
1766,169918.7721501396
1767,227283.23751666912
1768,147815.13184808893
1769,168135.6132296357
1770,144929.21272695286
1771,132145.12505432472
