Id,SalePrice
1461,111587.79134712592
1462,153492.61708048588
1463,168749.2325059114
1464,181449.52082973332
1465,191259.552428972
1466,172310.92020161927
1467,185509.2524273465
1468,162091.47640745752
1469,200818.60602794937
1470,110077.06097154324
1471,202832.8722861112
1472,111351.58028732378
1473,92699.63513547275
1474,143958.49714122823
1475,105513.15298034131
1476,346820.0961671482
1477,239610.88467525662
1478,305153.1681760043
1479,295447.6264805876
1480,440333.04893468454
1481,282480.4810565809
1482,208354.1110091438
1483,180407.0917299041
1484,162972.35888203894
1485,200935.46830823435
1486,211309.78433024522
1487,292675.7652632625
1488,237783.8993739073
1489,191433.78301152046
1490,248170.18883289135
1491,211429.95974426027
1492,100809.84934430037
1493,190593.5629777475
1494,291203.9063320955
1495,267095.02517835196
1496,250701.44588335167
1497,167815.8874644376
1498,167376.1473502646
1499,163501.92339037987
1500,156968.5870473473
1501,214605.73543403202
1502,148363.642158263
1503,282860.4608309452
1504,243398.45589370097
1505,228502.36634002771
1506,192697.70993049495
1507,250104.831442472
1508,204439.206725514
1509,149066.7896018911
1510,133053.89219075526
1511,157212.13532302328
1512,176683.10163718075
1513,155280.76454970482
1514,139400.9019816464
1515,212484.013631223
1516,166286.39414423102
1517,170143.6176826639
1518,123748.61351017022
1519,234455.60988389674
1520,122480.90491615533
1521,119524.50096380185
1522,190799.26293494637
1523,96712.94839604909
1524,130088.30240041643
1525,97081.39921620673
1526,86721.38674220646
1527,95151.47351371222
1528,150129.4265091331
1529,149351.3016589322
1530,196327.1813227009
1531,149479.53500540796
1532,102165.69932869384
1533,163140.72267169278
1534,154738.03792729604
1535,169138.65760671347
1536,112002.7590732792
1537,43878.78337231239
1538,159381.86044342414
1539,225125.19147932186
1540,111890.094624038
1541,146930.50219778038
1542,154927.2465079686
1543,196424.40190990933
1544,91783.41908798102
1545,105211.45719185997
1546,140167.24009992252
1547,149073.07777217068
1548,136053.6807912021
1549,110012.30180830866
1550,138142.82937867625
1551,142704.12892770383
1552,139204.12312838438
1553,154390.42174045506
1554,113790.174443612
1555,165376.81511241593
1556,68576.4652474552
1557,119629.74120473374
1558,119771.51930569844
1559,71425.66089473834
1560,144838.35615528925
1561,153621.486485843
1562,132943.59086608756
1563,122963.97430203996
1564,162538.33619241315
1565,132197.63345155213
1566,237356.89601999472
1567,86349.3460081446
1568,231434.6696051315
1569,129858.49927191678
1570,138145.4640775247
1571,99350.07671297337
1572,139251.4532231039
1573,249512.4852872217
1574,118392.91734927325
1575,229384.9911481024
1576,247261.11110005714
1577,185652.18752612208
1578,155666.11167299165
1579,122005.53057625536
1580,190847.13438400865
1581,163086.56979438302
1582,124308.52884371867
1583,294442.3899527426
1584,225999.31229868912
1585,147940.20032577528
1586,44359.0054402271
1587,106912.82408280633
1588,152521.54016265523
