Id,SalePrice
1461,123095.7723972498
1462,155623.80435563455
1463,187176.09650388197
1464,195252.86256896742
1465,186229.9158996524
1466,172715.5642804592
1467,177067.67110686057
1468,165314.96971439588
1469,168216.4256191593
1470,124836.62429753458
1471,204988.63248097702
1472,94162.77565186324
1473,101601.18472774139
1474,153900.39391248094
1475,111724.6769755164
1476,390298.5517066839
1477,262014.54615047033
1478,294649.6214075476
1479,283082.60165751685
1480,528500.2402193188
1481,330906.1018795456
1482,208016.56544839364
1483,175593.38677297378
1484,161851.3143554364
1485,173901.55783337675
1486,192583.35288117113
1487,351492.38180103316
1488,233734.91808304904
1489,204659.216708839
1490,226516.38962699365
1491,187819.44306167657
1492,84394.3084012414
1493,187727.0319050893
1494,299577.2059666477
1495,288116.76693543943
1496,240743.95085898374
1497,179398.26559924998
1498,160874.7480072772
1499,159214.92762419258
1500,161246.44762214643
1501,176525.50327598088
1502,147538.0944728913
1503,322744.274133793
1504,236951.90862101663
1505,224157.09911033243
1506,186765.02492713463
1507,245962.37995750565
1508,205585.38293013655
1509,161441.9458428364
1510,146976.5001032768
1511,141620.94951830668
1512,171022.24754844216
1513,139345.14860661345
1514,181550.35307411995
1515,193827.92431636294
1516,155937.45830882565
1517,157918.56182250616
1518,129056.98509052786
1519,232367.75175798155
1520,135365.76237224377
1521,136684.03236457118
1522,163577.84705183987
1523,106488.68572048668
1524,121563.3464406543
1525,123543.50917670665
1526,115815.04716509912
1527,106003.79211303708
1528,129858.42705609126
1529,149887.16176200847
1530,171413.2684031995
1531,112385.61060110442
1532,94829.14199250774
1533,144591.3202319924
1534,115166.27065308948
1535,158578.44292433205
1536,110893.98559432925
1537,76428.85021332471
1538,165271.30884391884
1539,206750.97133882943
1540,100079.64316638769
1541,141707.09281451942
1542,140955.56208308486
1543,227824.53761519978
1544,76052.54009760996
1545,104563.99005838686
1546,130326.164115803
1547,136249.7247717178
1548,134160.97276775053
1549,111896.88393607164
1550,138491.92453389548
1551,107396.07322724196
1552,132437.67116846872
1553,153294.07985671866
1554,109384.82015277716
1555,180720.93837620155
1556,84452.08397587283
1557,96340.84302513233
1558,95237.10699341488
1559,90609.79732484731
1560,138487.14708483382
1561,150637.03114826957
1562,127416.41174717215
1563,119331.43235152504
1564,156038.81862073386
1565,143071.46092909804
