Id,SalePrice
1461,129311.02231690471
1462,164031.5140557378
1463,182895.3585919844
1464,202038.76075920186
1465,184033.2154837004
1466,168441.10538920484
1467,178146.9017896098
1468,164008.75744093527
1469,176821.1399823308
1470,123975.9565749118
1471,203993.18723000973
1472,95026.03142594534
1473,98746.19783608212
1474,154123.06222116205
1475,114516.71201160492
1476,386273.45093673316
1477,266359.65352664015
1478,295612.71023939224
1479,260161.4572543448
1480,521503.2624627799
1481,319881.2826816158
1482,208653.29665272604
1483,172126.23322807878
1484,161795.61299972507
1485,172363.75750327596
1486,192878.3879024579
1487,344565.9453545016
1488,235796.47149750803
1489,206073.68420638927
1490,223905.1081917222
1491,184591.30834314055
1492,88470.28880333123
1493,185270.63355823356
1494,297425.32922088413
1495,285992.6480159364
1496,232486.87062968223
1497,182352.34202958402
1498,163316.47741248723
1499,160727.94190212805
1500,156815.55203610877
1501,186894.91112525164
1502,144742.6945129404
1503,315453.71910948027
1504,243930.37554534376
1505,222343.3767191872
1506,189541.89888589302
1507,249702.9891338616
1508,208523.05393379545
1509,161357.76783225586
1510,146682.68311548742
1511,145009.30474791155
1512,170460.66027988683
1513,142189.69603655746
1514,174153.7160564018
1515,199730.2214448818
1516,164847.30728183957
1517,162231.1649280917
1518,128939.69880411215
1519,231135.67483747663
1520,136759.20621849177
1521,139194.67511438738
1522,171160.2741132862
1523,106183.4719521304
1524,125976.09517189384
1525,124088.62826270619
1526,115333.75439230954
1527,105514.77075746079
1528,130956.0871353893
1529,152290.46169035076
1530,172083.81870702546
1531,105737.8712343477
1532,98442.22233718766
1533,148192.14642845068
1534,119471.05510411237
1535,160384.7073108932
1536,112038.65716929214
1537,65499.82822960202
1538,168275.1889229307
1539,219564.23411738276
1540,95256.4088402446
1541,145654.77421665256
1542,142499.35775012092
1543,225552.24437545534
1544,73172.5693518105
1545,109604.67150704414
1546,133744.24564421244
1547,138871.5628571719
1548,137251.4379164221
1549,113469.39395503193
1550,139402.0277076195
1551,107386.94612126806
1552,131074.52342478183
1553,151855.83465957872
1554,113312.66307729873
1555,178580.13500121792
1556,80084.93721982179
1557,102451.27880209884
1558,93682.22287004502
1559,82199.51267784138
1560,137358.9216462409
1561,148187.58007244757
1562,127769.57654513411
1563,119774.47690057894
1564,158616.30034240277
1565,144193.15247592647
1566,249419.38499255138
1567,64925.34165986747
1568,239076.71226392436
1569,148359.6649892632
1570,137955.16862221807
1571,125404.68123951808
1572,151620.95012392887
1573,263438.02495470457
1574,97704.58097672016
1575,227118.94955842258
1576,244954.2757495553
1577,195936.36757078557
1578,147479.6174424309
1579,147014.14384810385
1580,190498.2253919234
1581,155230.08692687086
1582,128296.14377559064
1583,333853.0761849402
1584,231812.47366362522
1585,142593.83107621866
1586,61282.79769528769
1587,95682.0316691561
1588,151464.67136026637
1589,89812.99689753549
1590,132610.49711130504
1591,95343.95908510668
1592,120726.10898279324
1593,131857.20812435154
1594,151380.34252766622
1595,108385.77212356524
1596,239054.11879463802
1597,189211.1758054338
1598,209326.0268232687
1599,187700.8347172157
1600,174856.47188057847
1601,65920.78525926181
1602,118400.17421285622
1603,83144.01563561209
1604,278463.57165405643
1605,249758.7204667483
1606,165196.5532887128
1607,175491.98139632915
1608,209833.97699452768
1609,193345.29441471252
1610,158745.80851196122
1611,136271.7036465459
1612,159834.41610505572
1613,159094.16713797438
1614,122063.58570181957
1615,86160.39763038984
1616,67198.50435944463
1617,84688.17180542466
1618,124107.55729462195
1619,140481.62281825359
1620,156636.18936716748
1621,134781.26183015152
1622,134249.72810601277
1623,288751.1807691795
1624,222845.33910487653
1625,124199.12054291081
1626,163060.33729048818
1627,191276.82679946028
1628,282215.72510622104
1629,183529.35323113666
1630,394656.7718825764
1631,217733.41240585127
1632,246220.55195721026
1633,165825.9251504717
1634,189062.27915461033
1635,179043.4872289607
1636,150810.6028332684
1637,181451.40373682955
1638,189757.9054037163
1639,181353.350900015
1640,259422.3647132861
1641,178808.74335987994
1642,224133.6097747786
1643,227591.75721860005
1644,232919.84291669924
1645,188611.36018730755
1646,159992.86974155394
1647,154491.66733163485
1648,130758.86313728665
1649,138907.07771343793
1650,110036.83001596393
1651,122646.55654169785
1652,95253.56844948058
1653,94620.53600263002
1654,152433.89580109742
1655,138057.85616262446
1656,145396.0190808668
1657,152727.81585827324
1658,144395.94970637202
1659,119168.00660337838
1660,158092.21226035597
1661,487500.5171363967
1662,396613.99695581815
1663,396649.18370589707
1664,485602.79959652293
1665,318269.7065942453
1666,333897.9088273664
1667,403142.6555307192
1668,344846.99051470356
1669,307162.71700798185
1670,357564.14847612963
1671,255747.43889115492
1672,520697.12286148046
1673,308461.8457807668
1674,252921.27118490115
