Id,SalePrice
1461,133534.13494735537
1462,169326.41178554663
1463,189041.9727169131
1464,197580.02252398268
1465,182759.3250832919
1466,170983.2616435987
1467,176194.5059474437
1468,167402.67028184907
1469,170225.04433984106
1470,136103.23668957208
1471,201368.85185180034
1472,104713.13242196351
1473,111048.1789472834
1474,157685.02925335336
1475,121384.44506096028
1476,359166.060778663
1477,252678.33352290094
1478,280373.511557915
1479,257947.93189574347
1480,507835.92806350277
1481,304384.99864011165
1482,206402.9925055564
1483,173569.23399129746
1484,161438.5691730906
1485,171248.35788675526
1486,193024.24679854576
1487,333429.849469536
1488,225650.15744553003
1489,203009.05357209092
1490,216188.34431815168
1491,182520.93586155635
1492,102466.0572111832
1493,185981.93619075834
1494,278504.72365703894
1495,277682.06226789556
1496,219463.5664769217
1497,179832.64168306426
1498,164587.13741656076
1499,162563.1834305087
1500,158533.15027186755
1501,184094.35004607172
1502,150160.54307194223
1503,297929.42829366727
1504,233135.76075250338
1505,216138.53724990212
1506,188846.14117895605
1507,246922.20153618022
1508,204424.42810797246
1509,168053.40302357255
1510,147142.41292048717
1511,142813.32472764736
1512,169461.80920139403
1513,153288.09445335032
1514,181216.61966510594
1515,197061.6015634011
1516,165582.68404728847
1517,162591.35895450195
1518,133510.76788939943
1519,225428.88549161056
1520,143273.40827211319
1521,144780.54319008958
1522,164039.52709534173
1523,122449.5119484847
1524,135037.03847458953
1525,133670.33024578568
1526,128345.34576159522
1527,117339.3644936545
1528,138535.40488085843
1529,157058.6355319012
1530,169925.19040904482
1531,111388.24140225135
1532,109601.45986009712
1533,156373.8027952406
1534,125716.87511005708
1535,171521.74817403418
1536,121798.7197948011
1537,84919.74289453465
1538,169948.7284793623
1539,194755.78256492785
1540,108438.04968746517
1541,150709.4384779917
1542,153392.47208437131
1543,225594.35279655523
1544,94903.0460427024
1545,126094.36782341395
1546,139469.97730618852
1547,144430.2821489098
1548,145983.85659613082
1549,124182.19429733888
1550,145703.50696261378
1551,116054.86780613268
1552,137235.8595054604
1553,158389.85807372085
1554,125535.4916933123
1555,183461.33919671824
1556,99343.1376687784
1557,110191.92916173475
1558,107343.21445923412
1559,103584.75279647668
1560,138377.09000347828
1561,156769.20174704224
1562,135626.24435578362
1563,129496.97439264193
1564,161967.253730307
1565,142596.8946274051
1566,229286.3757182094
1567,85215.11759756866
1568,233889.48459281106
1569,159614.41641875985
1570,143541.74108280023
1571,135148.5739527552
1572,161384.6070027745
1573,248650.44083380728
1574,110158.55445637926
1575,222190.21112274769
1576,234177.84979029596
1577,195961.33141019597
1578,155422.65802259668
1579,155026.79480649316
1580,189012.35209425326
1581,161646.17193274572
1582,139045.32866790215
1583,307788.8039671903
1584,225584.09376933853
1585,147023.88239429373
1586,83328.22819554216
1587,112114.10166076143
1588,157902.46017053383
1589,101862.36396569965
1590,142536.9222731996
1591,108913.66909042183
1592,123636.09572468423
1593,138221.09668019507
1594,165883.93493366375
1595,115184.09748565523
1596,235557.57835652068
1597,187662.951930935
1598,204967.2822159102
1599,177749.71299981573
1600,169856.69932394032
1601,88891.7291988378
1602,131751.41381943942
1603,101911.92946479395
1604,262214.9453841809
1605,236169.74910276584
1606,169395.0606927773
1607,176472.82308955613
1608,203387.24855099592
1609,192360.54991873988
1610,161584.47904661
1611,136673.14528442587
1612,154292.2044377348
1613,158743.97197569493
1614,128112.86196402437
1615,99979.74838542553
1616,83577.67462042224
1617,100587.60416466993
1618,136385.43006566877
1619,145142.32977160646
1620,162808.3122718817
1621,142668.99689320347
1622,140463.45884899324
1623,273461.9983084783
1624,215732.06368831338
1625,128596.50854395659
1626,155148.16390156883
1627,189961.45976550516
1628,261995.47990396412
1629,181000.8689185354
1630,359013.76853824826
1631,220371.78007876317
1632,241104.92231340552
1633,168202.63164582325
1634,185191.52590526265
1635,180638.5859133906
1636,152815.1029740802
1637,180928.78961192322
1638,183925.39013517735
1639,178399.94023201716
1640,246242.0469927571
1641,173938.2927637619
1642,215196.53495602452
1643,219762.02256792292
1644,224869.80097358805
1645,183263.69537683818
1646,160885.4206933207
1647,158774.4664967866
1648,135518.530337837
1649,147761.68162681046
1650,123568.28532693781
1651,132986.59008474444
1652,104883.3824616713
1653,104137.44342423372
1654,152897.90080074946
1655,143989.98202875679
1656,149979.1758080477
1657,154777.47308591392
1658,147321.04945638665
1659,129538.63952154691
1660,160970.9880399191
1661,480476.691345014
1662,372677.8681555933
1663,363628.4649619261
1664,463344.6770053103
1665,302971.7784278685
1666,306333.1245970866
1667,378538.23360262497
1668,329838.99943338917
1669,288719.14498633717
1670,339132.3012973657
1671,253082.79135887072
1672,500236.0516045367
1673,292281.4470323351
1674,239582.7226359799
1675,186979.15550202806
1676,191016.75331827338
1677,213576.95332483287
1678,451943.99559354
1679,392725.961130759
1680,325477.39735525637
1681,258384.6299757839
1682,280643.7669206406
1683,172965.39396823742
1684,164601.65482697234
1685,171959.96076031504
1686,168845.91688120266
1687,164062.15631062357
1688,182937.33630685185
1689,187210.82670304895
1690,183335.6092530072
1691,170864.54473244338
1692,260149.1265762025
1693,161501.49805368658
1694,180572.33372969215
1695,168705.1642238723
1696,261912.1148456944
1697,176278.97009898679
1698,354954.4914370538
1699,314307.38745625934
1700,242577.72435752215
1701,252412.57189997722
1702,250162.79357588047
1703,248351.16325292998
1704,285566.012603702
1705,224228.29177315102
1706,432122.2479365659
1707,218983.59982221658
1708,207002.1561616393
1709,264900.5433148269
1710,224328.92726934902
1711,237414.87770305586
1712,244604.2664608338
1713,257046.99405861727
1714,212998.02481628055
1715,206519.23599712635
1716,198104.81481434594
1717,172902.37970719743
1718,134310.54796067142
1719,190984.3367437232
1720,238581.8106278407
1721,166203.41499897154
1722,124728.38211747327
1723,155830.1791223475
1724,209603.75718599686
1725,233852.10235789948
1726,191570.26624524887
1727,161414.8245392655
1728,175417.3818491304
1729,169261.887768364
1730,164480.22104705434
1731,132199.43110821053
1732,139290.52336376204
1733,127036.33639933911
1734,132237.2384923048
1735,139501.30035500415
1736,127472.73487365856
1737,345199.55935268395
1738,205333.6785542525
1739,272958.5746791669
1740,225401.72761389698
1741,198462.00539465132
1742,172151.0405355733
1743,175035.54959635308
1744,293436.6068908251
1745,214293.13949203445
1746,187192.43365576494
1747,206530.42570163755
1748,218793.64684432503
1749,150109.2031615008
1750,134257.87830743985
1751,221798.85317015662
1752,129135.49737207398
1753,141030.8512075774
1754,183927.54075325796
1755,170954.56225546548
1756,140677.98443253033
1757,134658.81642352114
1758,146362.33769689727
1759,166493.1930532564
1760,163607.41142821935
1761,139279.36252318078
1762,170731.26132921787
1763,179305.6932153464
1764,125845.32569006766
1765,167696.7896457764
1766,169621.92258319308
1767,225180.60834294913
1768,154286.81757766992
1769,172091.33479036036
1770,150997.66524774497
1771,137736.7919554389
1772,137596.27980306145
1773,139126.06286279758
1774,121449.14322374438
1775,145429.93889536118
1776,137312.19361998545
1777,130922.95697532957
1778,147226.48206976967
1779,120356.70607057094
1780,171709.31545224908
1781,142122.2271271526
1782,109043.63763439436
1783,147734.9059524089
1784,117934.32669727987
1785,136755.412118769
1786,143089.34471374494
1787,176829.81366554633
1788,61827.06786428609
1789,108664.43578336628
1790,103153.43269252153
1791,181972.93164664137
1792,159629.77523363594
1793,134170.57221039425
1794,149924.31675637467
1795,140263.5959472212
1796,132037.59311508632
1797,127364.46836391636
1798,138677.98198006523
1799,128436.27600416451
1800,137314.12294301222
1801,136378.04924897835
1802,146523.66494252268
1803,150618.46380114683
1804,148985.11099324707
1805,137943.40129354934
1806,126791.81878641777
1807,137238.34149807238
1808,128131.20409724521
1809,122620.15569284563
1810,157515.16354549618
1811,119760.12570120695
1812,106582.15828483309
1813,137427.0097238555
1814,110283.9179061369
1815,74471.10915454006
1816,110400.60665050946
1817,122372.5537745903
1818,151889.41938742786
1819,125897.48921670139
1820,68251.68025861052
1821,125045.00229150335
1822,163308.0819136374
1823,51620.91323352154
1824,151212.8983220794
1825,149908.46431624846
1826,115441.79657520044
1827,119139.75573997412
1828,151426.00743120458
1829,124254.91452117288
1830,154524.73085593854
1831,155280.33942867705
1832,96315.8496310155
1833,147458.8802958359
1834,129336.93209381291
1835,129941.80499620011
1836,139591.7171235138
1837,94387.73644462753
1838,129348.27579429928
1839,102048.820483963
1840,165843.9487896189
1841,152926.76218212562
1842,91640.63965882713
1843,133997.40973149543
1844,142668.39210865487
1845,146606.862443093
1846,159555.82845785771
1847,166421.55660964042
1848,70285.83173778388
1849,121665.37797117345
1850,128935.27242699331
1851,166490.17249770474
1852,136994.88230758847
1853,139864.061124826
1854,165516.2402255091
1855,153012.77452346456
